ID,age,gender,sexualorientation,edu,judge_pic,judge_outfit,judge_job,judge_born,judge_live,judge_car,judge_uni,judge_diet,judge_drink,judge_teeth,judge_posts,judge_grammar,judge_sparetime,judge_total,onenight,friendwb,datingsites,firstdates,seconddates,love,age_virginity,sex_year,sexparters_year,sexparters_life,cheat,whitelie_age,whitelie_divorce,whitelie_kids,whitelie_live,whitelie_job,whitelie_finance,whitelie_interest,whitelie_sexhistory,whitelie_datehistory,whitelie_total
3414,21,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
3418,58,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,no,no,NA,1,1,2,17,0,NA,5,No,0,0,0,0,0,0,0,0,0,0
3422,38,1,0,3,0,1,0,0,0,1,0,0,0,1,0,0,0,,no,yes,NA,2,2,2,16,20,4,16,"Yes, I've committed sexual infidelity",0,0,0,0,0,0,0,0,0,0
3427,23,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,,no,no,NA,9,3,2,16,5,2,4,No,0,0,0,0,0,0,0,0,0,0
3434,54,0,0,3,1,1,1,0,0,0,0,0,0,1,1,0,0,,yes,no,1,1,2,3,20,2,1,10,No,1,0,0,0,0,0,0,0,1,2
3439,46,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,,no,yes,0,1,1,3,19,3,1,8,No,1,0,0,1,0,1,0,0,0,3
3454,43,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,no,no,NA,1,1,1,20,0,NA,1,No,0,0,0,0,0,0,0,0,0,0
3456,47,1,0,3,0,1,0,0,0,0,0,1,0,1,1,1,0,,no,no,0,1,1,1,18,0,NA,4,"Yes, I've committed both sexual and emotional infidelity",0,0,0,0,0,0,0,0,0,0
3466,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,no,no,NA,1,1,0,28,2,2,3,No,0,0,0,0,0,0,0,0,0,0
3468,63,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,yes,yes,0,1,1,5,17,12,3,200,No,0,0,0,0,0,0,0,0,0,0
3474,22,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,,NA,NA,0,2,2,2,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,1,0,1,2
3482,84,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
3483,53,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,no,no,NA,1,1,2,16,0,NA,5,No,0,0,0,0,0,0,0,0,0,0
3484,54,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,,yes,yes,1,5,2,3,15,5,3,25,No,0,0,0,0,0,0,0,0,0,0
3488,62,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,,no,no,NA,1,1,3,16,0,NA,5,No,0,0,0,0,0,0,0,0,0,0
3490,58,1,0,2,0,1,1,0,0,1,0,1,0,1,1,1,1,,NA,NA,NA,1,1,4,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
3492,40,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,,NA,NA,0,1,1,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
3497,46,1,0,2,0,0,1,0,1,1,0,0,1,1,1,0,0,,yes,yes,NA,1,1,3,15,0,NA,10,"Yes, I've committed sexual infidelity",0,0,0,0,0,1,0,1,1,3
3504,71,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,,yes,no,0,1,1,1,13 & under,0,NA,200,"Yes, I've committed sexual infidelity",0,0,0,0,0,0,0,0,0,0
3518,68,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,no,no,NA,1,1,6,21,0,NA,10,No,0,0,0,0,0,0,0,1,0,1
3525,54,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,,no,no,4,1,1,4,22,151,1,10,"Yes, I've committed sexual infidelity",0,0,0,0,0,0,0,0,0,0
3531,66,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,,yes,no,1,3,2,4,17,0,NA,25,"Yes, I've committed sexual infidelity",0,0,0,0,0,1,0,0,0,1
3536,54,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
3539,31,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,,NA,NA,1,3,2,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
3542,65,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,no,no,NA,1,1,3,18,0,NA,5,No,0,0,0,0,0,0,0,0,0,0
3560,28,0,0,2,1,1,1,1,0,1,1,1,1,1,1,0,1,,NA,NA,NA,2,3,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
3566,33,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,,NA,NA,2,1,1,4,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,1,3
3579,82,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,,no,no,NA,1,1,2,24,4,1,1,No,0,0,0,0,0,0,0,0,0,0
3586,33,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,NA,NA,NA,7,5,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,1
3589,32,0,0,3,1,0,0,0,0,0,0,0,0,1,1,1,1,,yes,no,1,3,2,7,21,25,2,13,No,0,0,0,0,0,0,0,0,0,0
3590,41,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,yes,yes,NA,3,3,2,16,0,NA,40,"Yes, I've committed sexual infidelity",0,0,0,0,0,0,0,0,0,0
3596,24,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,,no,no,2,3,2,3,22,5,2,4,No,0,0,0,1,0,0,0,0,0,1
3633,39,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,no,no,1,1,1,2,13 & under,0,NA,NA,No,0,0,0,0,0,0,0,0,0,0
3641,19,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,,NA,NA,1,3,2,1,Still a virgin,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,2
3642,22,1,0,2,1,0,0,0,0,0,0,0,1,0,1,1,1,,no,no,NA,2,2,2,Prefer not to answer,0,NA,0,No,0,0,0,0,0,1,0,1,0,2
3644,23,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
3652,52,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,,yes,no,1,1,1,2,18,0,NA,NA,No,0,0,0,0,0,0,0,0,1,1
3653,24,0,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,,NA,NA,0,1,1,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
3654,23,0,3,2,0,0,0,0,1,0,0,0,0,0,1,1,0,,no,yes,1,3,1,3,21,1,1,3,No,0,0,0,0,0,0,0,1,1,2
3666,46,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,NA,NA,NA,3,2,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
3669,22,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,,yes,no,NA,4,4,2,21,10,3,24,No,0,0,0,0,0,0,1,1,1,3
3676,78,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,,NA,NA,0,1,1,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
3680,65,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,no,no,NA,1,1,0,65,0,NA,NA,No,0,0,0,0,0,0,0,0,0,0
3682,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,no,no,NA,1,1,8,17,NA,NA,NA,No,0,0,0,0,0,0,0,0,0,0
3684,70,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,,no,no,0,1,1,3,21,0,NA,4,"Yes, I've committed emotional infidelity",0,0,0,0,0,0,0,0,0,0
3690,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no,no,0,1,1,3,21,3,1,2,"Yes, I've committed emotional infidelity",0,0,0,0,0,0,0,0,0,0
3694,55,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
3697,55,0,0,3,1,0,0,0,1,0,0,0,0,1,0,1,1,,yes,yes,2,4,3,4,18,11,3,35,"Yes, I've committed sexual infidelity",1,0,0,0,1,0,1,0,0,3
3699,74,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
3713,72,0,1,3,1,1,1,0,0,1,1,0,1,1,0,1,0,,yes,no,NA,1,1,3,13 & under,36,4,NA,"Yes, I've committed sexual infidelity",0,0,0,0,0,0,0,0,0,0
3718,50,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,,yes,yes,NA,1,1,2,17,0,NA,NA,No,0,0,0,0,0,0,0,0,0,0
3726,40,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,,no,yes,NA,1,1,1,26,6,1,5,No,0,0,0,0,0,0,0,0,0,0
3727,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,yes,yes,0,1,1,3,18,5,1,13,"Yes, I've committed sexual infidelity",0,0,0,0,0,0,0,0,0,0
3730,65,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,no,no,NA,1,1,2,19,0,NA,3,No,0,0,0,0,0,0,0,0,0,0
3732,27,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,,NA,NA,NA,1,1,12,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
3738,62,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,,NA,NA,NA,3,1,1,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,2
3745,23,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,,no,no,3,1,1,1,15,0,NA,1,No,0,0,0,1,0,0,0,1,0,2
3751,26,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,,no,no,NA,1,1,1,24,1,1,3,No,0,0,0,0,0,0,1,0,0,1
3752,68,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,,yes,no,NA,1,1,3,17,0,NA,20,No,0,0,0,0,0,0,0,0,0,0
3755,52,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,,yes,yes,NA,1,1,3,14,0,NA,4,"Yes, I've committed both sexual and emotional infidelity",0,0,0,0,0,0,0,0,0,0
3758,18,1,2,1,1,1,1,0,0,0,0,0,0,0,1,0,1,,no,no,NA,2,2,1,18,2,1,1,"Yes, I've committed emotional infidelity",0,0,0,0,0,0,0,0,0,0
3763,21,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,,NA,NA,2,2,2,2,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
3766,18,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,,no,no,NA,3,1,4,18,0,NA,NA,"Yes, I've committed emotional infidelity",0,0,0,1,0,0,0,0,0,1
3776,18,1,2,2,0,0,0,0,0,0,0,1,0,1,1,1,0,,yes,no,2,4,3,2,17,4,2,3,No,0,0,0,0,0,0,1,0,0,1
3780,21,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,,NA,NA,1,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
3786,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no,no,1,1,1,1,17,0,NA,1,No,0,0,0,0,0,0,0,0,0,0
3788,23,3,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,,yes,yes,NA,2,2,1,14,2,2,7,No,0,0,0,0,0,0,0,0,0,0
3799,52,1,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,,no,yes,2,1,1,1,21,0,NA,8,No,0,0,0,1,0,0,0,0,0,1
3800,70,1,0,3,0,1,0,0,1,1,1,1,1,1,1,1,1,,NA,NA,0,1,1,3,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1
3807,31,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,,NA,NA,2,3,2,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
3808,31,1,0,3,0,0,0,0,0,0,0,1,1,0,1,0,1,,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
3811,66,1,0,2,1,1,1,0,1,1,0,1,1,1,1,1,1,,no,no,0,1,1,2,20,0,NA,5,No,0,0,0,0,0,0,0,0,0,0
3814,53,1,0,3,1,1,1,0,0,0,0,0,1,1,0,1,0,,yes,no,1,1,1,1,16,0,NA,6,"Yes, I've committed sexual infidelity",0,0,0,0,0,0,0,0,0,0
3820,23,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,,no,yes,NA,2,2,4,17,1,2,3,No,0,0,1,0,0,0,0,1,1,3
3826,28,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,,yes,no,2,6,6,1,19,120,3,6,No,0,0,0,0,0,0,1,0,0,1
3836,36,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,1,,NA,NA,0,1,1,1,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1
3842,54,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,,yes,yes,1,1,1,2,13 & under,2,1,NA,"Yes, I've committed both sexual and emotional infidelity",0,0,0,0,0,0,0,0,0,0
3853,55,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,no,yes,2,1,1,3,19,0,NA,5,No,0,0,0,0,0,0,0,0,0,0
3856,51,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
3864,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,NA,NA,NA,1,1,80,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
3866,38,1,1,2,1,1,0,0,0,0,0,0,0,0,1,1,1,,yes,yes,1,1,1,1,18,6,NA,NA,No,0,0,0,0,0,0,0,0,0,0
3867,65,1,0,3,1,1,1,0,1,0,1,0,0,0,0,1,1,,yes,no,0,1,1,5,21,0,NA,NA,No,1,0,0,0,0,1,0,0,1,3
3872,71,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,,no,no,NA,1,1,3,23,0,NA,1,No,0,0,0,1,0,1,0,0,0,2
3875,60,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,1,,yes,no,0,1,1,1,13 & under,0,NA,9,"Yes, I've committed both sexual and emotional infidelity",0,0,0,0,0,0,0,0,0,0
3891,64,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,yes,no,NA,1,1,4,20,0,NA,6,No,0,0,0,1,0,1,0,1,1,4
3904,22,1,0,2,1,1,0,0,0,0,1,0,1,0,1,1,1,,yes,no,0,2,1,1,22,3,1,1,"Yes, I've committed emotional infidelity",0,0,0,0,0,0,0,0,0,0
3918,26,1,0,2,1,1,1,1,1,1,1,1,0,1,1,1,0,,no,yes,NA,5,3,3,22,13,3,4,"Yes, I've committed both sexual and emotional infidelity",0,0,0,0,0,0,0,0,1,1
3922,31,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,,no,yes,NA,3,3,1,16,20,NA,NA,"Yes, I've committed sexual infidelity",0,0,0,0,0,0,1,0,0,1
3930,54,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
3932,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,1,1,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,1
3939,66,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,yes,no,NA,1,1,2,16,0,NA,4,No,0,0,0,0,0,0,0,0,0,0
3941,34,1,0,3,1,1,1,0,0,0,0,0,0,1,1,1,0,,no,yes,0,2,1,0,19,3,1,2,"Yes, I've committed emotional infidelity",0,0,0,0,0,0,0,0,0,0
3942,58,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,,no,yes,2,1,1,4,16,0,NA,8,No,0,0,0,1,1,1,0,0,0,3
3948,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no,yes,NA,2,4,2,16,2,2,2,"Yes, I've committed emotional infidelity",0,0,0,0,0,1,1,0,0,2
3961,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no,no,NA,1,1,1,22,0,NA,1,No,0,0,0,0,0,0,0,0,0,0
3962,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,yes,no,3,4,9,10,19,4,2,6,No,0,0,0,0,0,0,0,0,0,0
3963,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,no,no,1,1,1,2,15,1,1,2,"Yes, I've committed sexual infidelity",0,0,0,0,0,0,0,0,1,1
3968,23,1,2,0,1,1,0,0,0,1,1,1,1,1,1,1,1,,no,yes,2,3,7,45,20,3,6,33,No,0,0,0,1,0,0,0,0,0,1
3973,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no,no,2,1,1,2,18,0,NA,4,No,0,0,0,0,0,0,0,0,0,0
3980,75,1,0,2,1,0,1,1,0,0,1,0,0,0,1,0,0,,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,0,0,0,1,0,0,1,0,1,3
3990,25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,no,no,3,11,9,1,25,5,1,1,No,0,0,0,0,0,1,0,1,0,2
3992,27,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,,yes,yes,2,8,6,1,14,104,7,309,"Yes, I've committed sexual infidelity",0,0,0,0,0,0,0,0,0,0
4000,38,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,,yes,no,NA,3,3,5,19,4,2,3,"Yes, I've committed emotional infidelity",0,0,0,1,0,0,0,0,0,1
4004,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no,no,NA,1,1,2,16,0,NA,NA,No,0,0,0,0,0,0,0,0,0,0
4011,59,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,no,no,NA,1,1,3,20,0,NA,4,"Yes, I've committed sexual infidelity",0,0,0,0,0,0,0,0,0,0
4016,55,1,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,,no,no,1,5,3,2,20,94,1,5,No,0,0,0,1,0,1,0,1,1,4
4030,47,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,,yes,yes,2,1,1,6,17,0,NA,9,"Yes, I've committed emotional infidelity",0,0,0,1,0,1,0,0,0,2
4031,31,0,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,,no,no,0,11,6,2,25,0,NA,4,No,0,0,0,0,0,0,0,0,0,0
4035,70,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,no,no,0,1,1,1,21,0,NA,1,No,0,0,0,0,0,0,0,0,0,0
4044,46,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,no,yes,NA,1,1,2,22,0,NA,NA,No,0,0,0,0,0,1,0,0,0,1
4046,73,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,,no,no,NA,1,1,2,21,0,NA,5,"Yes, I've committed sexual infidelity",0,0,0,0,0,0,0,0,0,0
4050,35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,no,no,1,3,3,3,18,8,2,6,No,0,0,0,0,0,0,0,0,0,0
4053,47,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,,yes,no,2,3,3,3,17,2,1,15,No,1,0,1,0,0,0,0,0,0,2
4055,45,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
4077,48,1,0,2,0,1,1,1,1,1,0,0,0,0,0,0,0,,yes,no,2,1,1,1,14,0,NA,NA,"Yes, I've committed sexual infidelity",1,0,0,0,0,0,0,1,0,2
4079,40,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,,NA,NA,1,1,1,5,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
4080,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,yes,yes,2,3,3,4,17,100,2,30,No,0,0,0,0,0,0,0,1,0,1
4082,45,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,no,no,0,1,1,3,26,0,NA,1,No,0,0,0,0,0,0,0,0,1,1
4094,19,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,,yes,no,2,1,3,1,16,0,NA,1,"Yes, I've committed sexual infidelity",1,1,1,1,1,1,1,1,1,9
4096,77,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,,yes,yes,0,1,1,6,16,350,1,8,"Yes, I've committed both sexual and emotional infidelity",0,0,1,1,0,1,0,1,1,5
4097,35,1,0,3,1,1,1,0,0,1,1,0,0,1,1,1,1,,no,yes,3,9,4,0,18,16,2,10,No,0,0,0,0,0,0,0,0,0,0
4099,46,1,0,2,1,0,0,0,1,1,0,0,0,1,0,0,0,,yes,yes,2,4,2,3,16,15,2,11,No,0,0,0,0,0,0,0,1,0,1
4120,39,1,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,,no,yes,1,6,3,4,19,6,1,10,"Yes, I've committed emotional infidelity",0,0,0,1,0,1,0,0,0,2
4139,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
4140,18,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,,NA,NA,NA,2,1,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
4141,21,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,,yes,yes,1,4,3,1,17,5,2,3,"Yes, I've committed sexual infidelity",0,0,0,1,0,0,1,1,1,4
4148,45,0,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,,no,no,0,1,1,5,27,2,2,7,No,0,0,0,0,0,0,0,0,1,1
4164,65,1,0,2,0,1,0,0,0,0,0,0,1,1,0,1,1,,no,no,0,2,2,2,25,1,1,5,No,0,0,0,0,0,0,0,1,1,2
4171,49,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,,yes,yes,NA,1,1,4,20,0,NA,7,No,0,0,0,0,0,0,0,0,0,0
4177,37,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,NA,NA,NA,5,1,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
4178,54,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,yes,no,NA,1,1,2,15,100,2,NA,No,0,0,0,0,0,0,0,0,0,0
4183,70,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
4185,24,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,,yes,no,2,4,4,0,21,7,NA,NA,No,0,0,0,0,0,0,0,0,0,0
4192,65,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,1
4195,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
4201,60,0,1,2,1,0,0,1,1,0,1,0,0,0,0,1,1,,yes,no,NA,1,1,0,23,0,NA,5,No,0,0,0,0,0,1,1,0,1,3
4207,28,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,,yes,yes,NA,4,6,1,13 & under,80,12,55,No,0,0,0,0,0,0,0,1,1,2
4209,61,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,no,no,1,3,2,4,30,0,NA,NA,No,1,0,0,0,0,0,1,0,1,3
4210,51,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1,,yes,yes,NA,2,1,2,17,10,4,100,"Yes, I've committed sexual infidelity",0,0,0,0,0,0,0,1,1,2
4211,24,1,0,2,1,1,1,1,0,0,1,0,0,1,0,1,0,,yes,no,2,4,3,2,18,15,2,5,"Yes, I've committed emotional infidelity",0,0,0,0,0,0,0,0,1,1
4216,54,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,,no,no,2,3,3,3,24,18,3,6,No,1,1,1,0,0,1,0,1,0,5
4224,23,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,,yes,no,NA,4,3,2,18,5,1,3,"Yes, I've committed emotional infidelity",0,0,0,0,0,0,0,0,1,1
4236,20,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,,no,no,NA,3,3,0,19,1,1,1,No,0,0,0,1,0,0,0,0,0,1
4247,46,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,,no,yes,0,1,1,3,16,20,2,NA,"Yes, I've committed sexual infidelity",0,0,0,0,0,1,0,1,0,2
4261,57,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,yes,no,2,4,1,2,13 & under,7,3,1,No,0,0,0,0,0,0,0,0,0,0
4264,59,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,,yes,yes,NA,3,3,4,13 & under,15,3,NA,"Yes, I've committed sexual infidelity",0,0,0,0,0,0,0,0,0,0
4265,59,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,1,,no,no,NA,1,1,3,24,24,1,4,No,1,0,0,0,0,0,0,0,1,2
4268,22,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,no,yes,1,3,3,1,19,13,4,11,No,0,0,0,0,0,0,1,0,0,1
4270,51,0,0,3,1,1,1,0,1,0,0,1,0,0,0,0,1,,yes,yes,1,4,3,3,23,5,2,25,No,0,0,0,0,0,0,0,1,1,2
4282,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no,no,NA,1,2,1,18,5,2,NA,No,0,0,0,0,0,0,0,0,0,0
4286,45,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,yes,no,3,3,1,2,16,20,3,50,"Yes, I've committed sexual infidelity",0,0,0,0,0,0,0,0,1,1
4302,44,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,yes,yes,1,11,9,2,13 & under,39,4,52,"Yes, I've committed sexual infidelity",0,0,0,0,0,0,0,0,0,0
4309,51,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,yes,no,0,4,4,10,18,0,NA,NA,"Yes, I've committed sexual infidelity",0,0,0,0,0,0,1,0,0,1
4310,40,0,1,2,0,1,1,1,1,1,0,1,1,1,1,1,1,,yes,yes,1,7,4,5,14,26,8,156,"Yes, I've committed sexual infidelity",0,0,0,0,0,0,0,0,0,0
4321,26,0,2,1,1,1,0,0,1,1,0,0,0,1,1,1,0,,NA,NA,2,6,4,5,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0,2
4325,41,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,,yes,yes,NA,5,5,3,16,140,NA,NA,No,0,0,0,0,0,0,0,0,0,0
